SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
284,DC:A6:32:33:AA:47,2020-07-09 17:42:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
285,DC:A6:32:33:AA:47,2020-07-09 17:42:41,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
286,DC:A6:32:33:AA:47,2020-07-09 17:42:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
287,DC:A6:32:33:AA:47,2020-07-09 17:42:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
288,DC:A6:32:33:AA:47,2020-07-09 17:42:45,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
289,DC:A6:32:33:AA:47,2020-07-09 17:42:46,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
290,DC:A6:32:33:AA:47,2020-07-09 17:42:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
291,DC:A6:32:33:AA:47,2020-07-09 17:42:49,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
292,DC:A6:32:33:AA:47,2020-07-09 17:42:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
293,DC:A6:32:33:AA:47,2020-07-09 17:42:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
294,DC:A6:32:33:AA:47,2020-07-09 17:42:52,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
295,DC:A6:32:33:AA:47,2020-07-09 17:42:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
296,DC:A6:32:33:AA:47,2020-07-09 17:42:54,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
297,DC:A6:32:33:AA:47,2020-07-09 17:42:56,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
298,DC:A6:32:33:AA:47,2020-07-09 17:42:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
299,DC:A6:32:33:AA:47,2020-07-09 17:42:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
300,DC:A6:32:33:AA:47,2020-07-09 17:43:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
301,DC:A6:32:33:AA:47,2020-07-09 17:43:03,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
302,DC:A6:32:33:AA:47,2020-07-09 17:43:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
303,DC:A6:32:33:AA:47,2020-07-09 17:43:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
304,DC:A6:32:33:AA:47,2020-07-09 17:43:09,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
305,DC:A6:32:33:AA:47,2020-07-09 17:43:11,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
306,DC:A6:32:33:AA:47,2020-07-09 17:43:13,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
307,DC:A6:32:33:AA:47,2020-07-09 17:43:15,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
308,DC:A6:32:33:AA:47,2020-07-09 17:43:17,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
309,DC:A6:32:33:AA:47,2020-07-09 17:43:19,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
310,DC:A6:32:33:AA:47,2020-07-09 17:43:21,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
311,DC:A6:32:33:AA:47,2020-07-09 17:43:23,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
312,DC:A6:32:33:AA:47,2020-07-09 17:43:25,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
